CommitHash,CommitSituation,CountClassCoupled,PercentLackOfCohesion,PercentLackOfCohesionModified,Cyclomatic,CountLineCode,CountLineComment
b0c067a50510b9a7cd9eb232b8ee1e796033b9cd,Previous commit,9.0,14.0,12.0,7.0,12406.0,737.0
a058cc3d2a220891879b5b087adafea319fc9170,Current commit,11.0,25.0,24.0,7.0,2663.0,339.0
845c9731fe845c5fbc3d986efcabeead98888398,Previous commit,11.0,25.0,24.0,7.0,2663.0,339.0
d440d3445a14050b7b5f4bf464b3fc50c24c897a,Current commit,9.0,14.0,13.0,7.0,16560.0,863.0
707e19aa3d7f381bb8a6c7beb28d8afa208345a0,Previous commit,9.0,14.0,12.0,6.0,16350.0,885.0
b8bd7599388ce4b4e3dceaa4e8707ed2819fdc9d,Current commit,9.0,14.0,12.0,6.0,17281.0,870.0
937f6c393a07cc7a6afd1a07001fa4ededd5a085,Previous commit,9.0,14.0,12.0,6.0,17281.0,870.0
d2a1931381a9df9f7296d641ccf36dc7e1b22d88,Current commit,9.0,14.0,12.0,6.0,17413.0,876.0
e9f16b7db027f722ec4d916ff821a461502a548f,Previous commit,9.0,14.0,12.0,6.0,17413.0,876.0
3469ab2a998243fc38273ddd1606eff20072b8d9,Current commit,9.0,14.0,12.0,6.0,17420.0,876.0
cae23622fe862d7c19d78e488c149265f3da4060,Previous commit,9.0,14.0,12.0,6.0,17420.0,876.0
d9cde611fa686f8ae3f1ab3b517a9f10e54bbb78,Current commit,9.0,14.0,12.0,6.0,17490.0,880.0
009afb5483f63ec88545cf88ea7e7ce6440358f6,Previous commit,9.0,14.0,12.0,6.0,17490.0,880.0
09b5bb67e4b9fdb3e922a9c6bf9aaf0ada2c7578,Current commit,11.0,25.0,24.0,7.0,2663.0,339.0
635d99f63439a251ddba273eeb03ddbae6713682,Previous commit,11.0,25.0,24.0,7.0,2663.0,339.0
5cca0ec15b5f86234a4331fb00bbf291d7d9249d,Current commit,11.0,25.0,23.0,7.0,3964.0,436.0
28ea99faf7fead74a33714e2d100efa1b8535a10,Previous commit,11.0,25.0,23.0,7.0,3964.0,436.0
24f65af8f1086ead766f493f85481249a0627198,Current commit,11.0,25.0,23.0,8.0,4902.0,533.0
5ba46f4e3e19a3beb31aabed547493bad41821f8,Previous commit,11.0,25.0,23.0,8.0,4902.0,533.0
8830871209335ded0a58f658e72d77d8a07ee714,Current commit,11.0,24.0,22.0,8.0,5052.0,551.0
534f962e6c2976dec41dc929c78e1cf93bf324c4,Previous commit,11.0,24.0,22.0,8.0,5052.0,551.0
aca113b1e32fa41de3a2ba22d89b7eb8d89b234a,Current commit,11.0,23.0,21.0,8.0,5255.0,552.0
195a2772987908d606aa00c2cd0ce606cdc05fcc,Previous commit,11.0,23.0,21.0,8.0,5255.0,552.0
714304f780d0583a354f3adde7e300d9ebe7942c,Current commit,11.0,23.0,21.0,8.0,5412.0,554.0
af3c034d9cba8f846322bcde645b33a80e3c805b,Previous commit,6.0,22.0,12.0,8.0,1945.0,64.0
932d6a5677514c0a7d5ee42cab5f9c75c18735cb,Current commit,11.0,22.0,21.0,8.0,5449.0,559.0
cfc8fb74e796b28d0960355ea4dbcff82ca831db,Previous commit,11.0,22.0,21.0,8.0,5449.0,559.0
b9584f38356fee0532bcbbe08403bf453ecff922,Current commit,11.0,22.0,21.0,8.0,5458.0,563.0
88afb18309616bf75ba718bc503238d26384c555,Previous commit,11.0,22.0,21.0,8.0,5458.0,563.0
f18d4bcfe8229d5210c05790d6ecb3303330c481,Current commit,11.0,22.0,21.0,8.0,5458.0,563.0
2bb5502267cd11e4830d6501432839aeff45aa6a,Previous commit,11.0,22.0,21.0,8.0,5458.0,563.0
fd2014743726edc8fec08390ad636ca7f4693f5e,Current commit,11.0,22.0,21.0,8.0,5479.0,565.0
066261b62a63bfa2b287f4e291396f93f2efca6e,Previous commit,10.0,20.0,17.0,9.0,8767.0,560.0
872e8ed0ef79e4ad1fe3198025f8808273e39801,Current commit,11.0,22.0,21.0,8.0,5479.0,565.0
bceba58f12ef98d236dd8dc17891dec34befef05,Previous commit,10.0,21.0,18.0,9.0,8643.0,549.0
29f1445229bec70211650febebeb895ad9f91d88,Current commit,10.0,20.0,17.0,9.0,8824.0,575.0
